variables_sharding_config_fsdp_config_use_orig_params,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_cpu_energy_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_cpu_power_process_3,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_local_process_results_gpu_power_process_2,variables_query_rate,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_local_process_results_ram_power_process_0,variables_batching_options_adaptive_max_tokens,variables_latency_simulation_burst_size,variables_batching_options_batch_size___fixed_batching,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_local_process_results_gpu_energy_process_0,global_energy_metrics_per-process_emissions_3,variables_quantisation_load_in_4bit,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_quantisation_quantization,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_local_process_results_cpu_power_process_0,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_2,global_energy_metrics_local_process_results_total_energy_kwh_process_2,compute_metrics_compute_utilisation_cpu_usage_percent,variables_backend,global_energy_metrics_local_process_results_cpu_power_process_1,variables_quantisation_cached_flops_for_quantised_models,variables_latency_simulation_simulate,global_energy_metrics_experiment_id,setup_gpu_model,inference_metrics_raw_inference_metrics_number_input_prompts,model_architecture_architecture,setup_experiment_id,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_per-process_emissions_1,setup_task_type,setup_region,variables_max_output_tokens,global_energy_metrics_local_process_results_cpu_power_process_2,setup_python_version,variables_sharding_config_sharding_strategy,global_energy_metrics_per-process_emissions_0,global_energy_metrics_global_experiment_results_ram_power_avg,setup_available_gpu_count,variables_decoder_config_decoder_top_k,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_local_process_results_ram_energy_process_3,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_gpu_energy_process_1,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_decode_token_to_text,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_gpu_power_process_3,variables_sharding_config_fsdp_config_cpu_offload,setup_os,global_energy_metrics_local_process_results_ram_power_process_3,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_fp_precision,setup_is_encoder_decoder,global_energy_metrics_local_process_results_ram_energy_process_1,variables_batching_options_adaptive_batching,variables_batching_options_max_batch_size___adaptive_batching,compute_metrics_memory_gpu_current_memory_allocated_bytes,inference_metrics_inference_performance_total_inference_time_sec,model_architecture_total_params,global_energy_metrics_global_experiment_results_total_energy_kwh,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_ram_power_process_2,variables_accelerate_config_num_processes,variables_quantisation_load_in_8bit,global_energy_metrics_local_process_results_gpu_energy_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_cpu_energy_process_1,setup_date_time,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_total_energy_kwh_process_3,variables_number_input_prompts,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_latency_simulation_delay_max,variables_latency_simulation_burst_interval,global_energy_metrics_local_process_results_cpu_energy_process_3,global_energy_metrics_local_process_results_ram_energy_process_0,variables_accelerate_config_distributed_type,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_global_derived_quantities_tokens_per_joule,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_per-process_emissions_2,setup_country,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_global_experiment_results_gpu_power_avg,global_energy_metrics_local_process_results_total_energy_joules_process_1,setup_model,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_gpu_power_process_1,variables_max_input_tokens,variables_latency_simulation_delay_min,compute_metrics_flops,variables_inference_type,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_ram_energy_process_2,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_global_experiment_results_total_energy_joules,variables_decoder_config_decoder_top_p,global_energy_metrics_global_experiment_results_cpu_energy_total,setup_available_cpu_count,variables_config_name,setup_cpu_model,global_energy_metrics_global_derived_quantities_joules_per_token
False,5.4201093899184905,0.000644000136777322,693.7740019095668,112.5,16384,804.0853893329207,1.0,1.7057168137915282e-05,0.6983814239501953,0,0,16,top_k,0.0006736818815661536,0.004612085911885444,0.0020038216856203754,,9244246016,,0.0053761366998955175,112.5,1091.175307808502,100.0,0.005291520123631025,3.6,pytorch,112.5,16949970993152,False,0680,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0680,18936.233280570552,0.0020480392758251975,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0020125534667461906,0.7313379049301147,4,100,0.0,0.7418861389160156,4.413194099235333e-06,False,0.004613479801889753,19018.749127933548,0.004638387599596783,100.0,True,0.8,737.182973055708,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7435026168823242,9244246016,torch.float32,False,4.306782367840272e-06,False,0,8818209280,23.615759533946402,1100048384,0.02121070749255546,0.005260064800158486,0.7415814399719238,4,,0.004601253403219374,19049.47244507169,0.0007334423179308942,"April 18, 2025 at 11:06:07 PM",2951.9699417433003,0.00528298586887043,128,0.018465206716591354,0,0.0,0.0006773192715518235,3.978751495720358e-06,DistributedType.MULTI_GPU,100.0,0.2145666811306724,0.0,0.002015804591097239,Germany,8818209280,112.5,670.3958061093807,19354.092119623863,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,49.13955424039199,128,0,0.0,pure_generative,2007666688,4.358440175119318e-06,16384,76358.54697319966,,0.0027284436078261936,128,decoding_top_k_topk_100_temp_0.8,AMD EPYC 7742 64-Core Processor,4.660555845532206
False,5.277819785525015,0.0007495961215026911,675.5609325472019,112.5,16384,967.0646655213379,1.0,1.6658603100070205e-05,0.6957364082336426,0,0,16,top_k,0.0006291899717725757,0.004637905932543873,0.002015089013694588,,9244246016,,0.00531385629644805,112.5,79.68449966484775,100.0,0.005225816929938403,3.5,pytorch,112.5,16949970993152,False,0681,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0681,19409.928064479158,0.0019907749594600347,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0020539478044898155,0.7307642698287964,4,200,0.0,0.7426872253417969,4.2009618030913e-06,False,0.004592503673997328,19042.710196352582,0.004606035073713599,100.0,True,1.2,1095.1024892501578,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.743478298187256,9244246016,torch.float32,False,4.189726597500669e-06,False,0,8818209280,24.25243854499422,1100048384,0.021220961632173047,0.005391646684577544,0.7411551475524902,4,,0.004592503673997328,18812.94094777825,0.00070363149613695,"April 18, 2025 at 11:07:10 PM",3031.5548181242775,0.00528964172120905,128,0.018428948354252128,0,0.0,0.0006929370854086298,4.144630530979346e-06,DistributedType.MULTI_GPU,100.0,0.21446300078179226,1.0,0.0020243135561318847,Germany,8818209280,112.5,713.4142680640774,19129.88266721298,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,711.8054178199662,128,0,0.0,pure_generative,2002546688,4.1232841684988915e-06,16384,76395.46187582296,,0.0027753546748208466,128,decoding_top_k_topk_200_temp_1.2,AMD EPYC 7742 64-Core Processor,4.662808952381773
False,5.2970064393633844,0.0007726653551289929,678.0168242385132,112.5,16384,1151.0383244559182,1.0,1.6749459073647062e-05,0.702143669128418,0,0,16,top_k,0.0007322995238828299,0.00463560426403653,0.0020279847826053044,,9244246016,,0.005236628652967331,112.5,36.423590680704095,100.0,0.005340232890266272,3.6,pytorch,112.5,16949970993152,False,0682,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0682,19485.338073395164,0.001994893685347905,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.002034361719546936,0.7320317029953003,4,100,0.0,0.7411808967590333,4.33282953422136e-06,False,0.004603902294228135,19164.575974219963,0.004608173686538208,100.0,True,1.0,1395.8797775010264,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7418074607849121,9244246016,torch.float32,False,4.061267273205377e-06,False,0,8818209280,24.16459210787434,1100048384,0.021312948778682252,0.005412593909276435,0.7429947853088379,4,,0.00460534201760332,19224.838404958577,0.0006243936991559168,"April 18, 2025 at 11:08:12 PM",3020.5740134842927,0.005323493326172212,128,0.018453022262406193,0,0.0,0.0007138184790346714,4.324290110912995e-06,DistributedType.MULTI_GPU,100.0,0.2135373738458588,0.0,0.002061927649738858,Germany,8818209280,112.5,831.3635356240404,18851.86315068239,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,742.112449858513,128,0,0.0,pure_generative,2021003264,4.031072155307329e-06,16384,76726.6156032561,,0.0028431770572024113,128,decoding_top_k_topk_100_temp_1.0,AMD EPYC 7742 64-Core Processor,4.683020971878424
False,5.447885071365934,0.0005768798062927089,697.3292891348395,112.5,16384,69.90780779888678,1.0,2.686426697444916e-05,1.0769119262695312,0,0,16,,0.0005808091604740185,0.0025340289716702102,0.0011884435529411852,False,6496976896,False,0.003119683824494514,112.5,72.68493581904636,100.0,0.0031217021185915702,3.5,pytorch,112.5,16949970993152,False,0683,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0683,11223.126872361454,0.0011892124220774587,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0011876250505628045,1.1091406345367432,4,,378751574.47935164,1.1206068992614746,6.497953201561411e-06,False,0.0025340289716702102,11060.09635752477,0.0025355953618113602,100.0,True,1.0,514.3078247502212,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,1.118546962738037,6496976896,torch.float16,False,6.875862965840117e-06,False,0,4417756160,23.495356147061102,1100048384,0.012431170173610034,0.003117535242322626,1.1204967498779297,4,False,0.002522663129239433,11238.127626929652,0.0005772125997173134,"April 18, 2025 at 11:09:14 PM",2936.9195183826378,0.0030722489882013247,128,0.010126316434391214,0,0.0,0.0005430879057603305,6.626464359706405e-06,DistributedType.MULTI_GPU,100.0,0.366104803292984,0.0,0.0011703732520552948,Germany,4417756160,112.5,182.46342897007156,11230.861768180252,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2.6402530507619496e-09,72.95314751213192,128,0,16949970993152,pure_generative,3087527936,6.863986447341224e-06,16384,44752.21262499612,,0.0022779894722443714,128,precis_float16_quant_False_quant_False_quant_False,AMD EPYC 7742 64-Core Processor,2.731458290099861
False,5.257032035437594,0.0007419599185632253,672.900100536012,112.5,16384,0.0,1.0,1.8343938282019094e-05,0.697023868560791,0,0,16,top_k,0.00073313078011779,0.004638979822292555,0.0020439615602986048,,9244246016,,0.005262684523430218,112.5,34.21898132037672,100.0,0.00536470983327359,3.5,pytorch,112.5,16949970993152,False,0684,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0684,19387.448369770733,0.0020515690156844893,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0020436862109855744,0.7308279275894165,4,200,0.0,0.7417101860046387,4.710245719143231e-06,False,0.004626917868201019,19315.557467055984,0.004511500275862446,100.0,True,1.0,0.0,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.742774486541748,9244246016,torch.float32,False,4.509923527558645e-06,False,0,8818209280,24.34833935520146,1100048384,0.021378229311377894,0.005385402324936315,0.7418031692504883,4,,0.004626917868201019,19312.955399784925,0.0007466743240402138,"April 18, 2025 at 11:10:17 PM",3043.5424194001826,0.005365432629737773,128,0.01840431583455704,0,0.0,0.0007338045158176099,4.462584080535994e-06,DistributedType.MULTI_GPU,100.0,0.21288531640405428,0.0,0.0020048196692007414,Germany,8818209280,112.5,182.04538067400932,18945.664284348783,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,693.9625413756605,128,0,0.0,pure_generative,2006736896,4.661184954781224e-06,16384,76961.62552096043,,0.002955569538538839,128,decoding_top_k_topk_200_temp_1.0,AMD EPYC 7742 64-Core Processor,4.697364838925807
False,5.440786284885965,0.0006473381869291187,696.4206444654035,112.5,16384,388.44679257450304,1.0,1.858479663416316e-05,0.6906795501708984,0,0,16,top_k,0.0006734509295893078,0.004556652811988471,0.001984117330658874,,9244246016,,0.005204563200614368,112.5,699.6635494901284,100.0,0.005319172652127151,3.3,pytorch,112.5,16949970993152,False,0685,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0685,18750.025962388627,0.002025713739198333,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0019826783512740436,0.7289868593215942,4,200,0.0,0.741569995880127,4.905793700887122e-06,False,0.00464101732392308,19143.114479889748,0.004556652811988471,100.0,True,0.6,517.3715829358002,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7419190406799318,9244246016,torch.float32,False,4.625058128149898e-06,False,0,8818209280,23.526011370006017,1100048384,0.021049608197818842,0.0052083405451079515,0.7417788505554199,4,,0.004637525932238873,19149.021547657743,0.0006432853304977471,"April 18, 2025 at 11:11:21 PM",2940.751421250752,0.005317531799969374,128,0.018391848880138895,0,0.0,0.0006751000740296148,4.3495461903619885e-06,DistributedType.MULTI_GPU,100.0,0.21620882765802246,0.0,0.0020263388218278383,Germany,8818209280,112.5,590.6465306412034,18736.427522211725,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,757.1041975643819,128,0,0.0,pure_generative,1986871296,4.704398614764151e-06,16384,75778.58951214784,,0.0026391745210457883,128,decoding_top_k_topk_200_temp_0.6,AMD EPYC 7742 64-Core Processor,4.625158051278555
False,5.021835999846747,0.0006379945942899212,642.7950079803836,112.5,16384,0.0,1.0,1.9132410993942363e-05,0.6969480514526367,0,20,16,,0.0006252170067491534,0.004715065994268741,0.0020409673703372065,,9244246016,,0.005275451647177305,112.5,613.30258750355,100.0,0.005276548314594762,3.5,pytorch,112.5,16949970993152,True,0686,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0686,19287.26219507532,0.002010101080444875,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0020096833049921946,0.7298040390014648,4,,0.0,0.7416915893554688,4.7125520027287666e-06,True,0.00464637288376224,18998.37516658513,0.004647937885014386,100.0,True,1.0,828.4938518241165,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7402925491333008,9244246016,torch.float32,False,4.9491915011388e-06,False,0,8818209280,25.48868581210263,1100048384,0.02118689922889997,0.005357572831965367,0.7402839660644531,4,,0.004604278961195973,18995.573932541145,0.0006225645706617799,"April 18, 2025 at 11:12:26 PM",3186.085726512829,0.005277326435162536,128,0.01861365572424134,0.2,2.0,0.000668334921963833,4.512243406705056e-06,DistributedType.MULTI_GPU,100.0,0.2148077952295715,1.0,0.002010397505475168,Germany,8818209280,112.5,360.44910983191664,18991.625929838297,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,0.0,128,0.1,0.0,pure_generative,2003619840,4.95842408336974e-06,16384,76272.83722403989,,0.0025541110936646875,128,latency_burst_0.1_0.2_2.0_20,AMD EPYC 7742 64-Core Processor,4.655324537600091
False,5.345446438376819,0.0006982012707449029,684.2171441122329,112.5,16384,1240.0339454498112,1.0,1.7597857142321707e-05,0.6953301429748535,0,0,16,greedy,0.0006712012619536837,0.004600085902284334,0.002008246809079283,,9244246016,,0.0052716808218382545,112.5,594.209091206034,100.0,0.005328967152043239,3.5,pytorch,112.5,16949970993152,False,0687,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0687,19089.05775096146,0.002030070036570872,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0019834473192955585,0.728925347328186,4,,0.0,0.7394485473632812,4.476413317338305e-06,False,0.004653502611681404,18743.694315432498,0.004558066979781117,100.0,True,1.4,689.8047476724734,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.740943431854248,9244246016,torch.float32,False,4.629296512329207e-06,False,0,8818209280,23.945614547934383,1100048384,0.021109745770102037,0.005302516041933739,0.7399792671203613,4,,0.004521254172551892,19184.28174735566,0.0007089845455448083,"April 18, 2025 at 11:13:29 PM",2993.201818491798,0.005206581754286805,128,0.018332909666298747,0,0.0,0.0006808511684175757,4.2288689045007076e-06,DistributedType.MULTI_GPU,100.0,0.21559289063333484,11.0,0.0020199934861746577,Germany,8818209280,112.5,793.3456531317543,18978.050958617718,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,649.3348281986988,128,0,0.0,pure_generative,1999450112,4.263278408153487e-06,16384,75995.08477236734,,0.0027592382466609705,128,decoding_greedy_temp_1.4,AMD EPYC 7742 64-Core Processor,4.638371873313436
False,4.916007571823143,0.00082439877212164,629.2489691933623,112.5,16384,786.4267185773499,1.0,1.975330087951573e-05,0.694727897644043,0,0,16,,0.0008198227287284679,0.0047679760366001744,0.0021561616549367014,,9244246016,,0.005659959718957084,112.5,227.23419793068905,100.0,0.005568200792813589,3.3,pytorch,112.5,16949970993152,True,0688,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0688,20149.757020017514,0.0021372125445333337,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.002132236093548798,0.7287755012512207,4,,0.0,0.7391080856323242,4.966687412312018e-06,False,0.0047434474058700715,20196.78477574485,0.0047709324278564225,100.0,True,1.0,394.0769610162709,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7416958808898926,9244246016,torch.float32,False,5.076036191326621e-06,False,0,8818209280,26.037388700060546,1100048384,0.022435533232815774,0.005597154727782643,0.739570140838623,4,,0.0047784641005499395,20045.522854128918,0.0008839512549093343,"April 18, 2025 at 11:14:42 PM",3254.6735875075683,0.005610217993262458,128,0.019060819970876608,0.4,0.0,0.0008267872053002067,4.779919060828792e-06,DistributedType.MULTI_GPU,100.0,0.20285281672977307,11.0,0.002121206092022337,Germany,8818209280,112.5,450.92982871980513,20375.8549882455,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,395.9814373549106,128,0.2,0.0,pure_generative,1998974976,4.930658215048298e-06,16384,80767.91963813678,,0.0033549599610596488,128,latency_const_0.2_0.4,AMD EPYC 7742 64-Core Processor,4.929682595101122
False,5.293673263381674,0.0007458518599378295,677.5901777128543,112.5,16384,61.24429011043939,1.0,1.7141120566313332e-05,0.6977963447570801,0,0,16,top_p,0.0007465903508091287,0.0046357262085763296,0.0019977920534371783,,9244246016,,0.005244236916753323,112.5,52.06519331113878,100.0,0.005387036817167282,3.7,pytorch,112.5,16949970993152,False,0689,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0689,19388.588322484247,0.002052191675499876,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0020318246688925162,0.730816125869751,4,,0.0,0.7441821098327637,4.382444250548615e-06,False,0.0046360250977031114,19200.86312642882,0.004599350346143893,100.0,True,1.0,61.47147136592293,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7355117797851562,9244246016,torch.float32,False,4.1963977070341875e-06,False,0,8818209280,24.179807409993373,1100048384,0.02135056580306312,0.005385718978467847,0.7457742691040039,4,,0.004640707323671833,19393.332541802214,0.0006406901729023956,"April 18, 2025 at 11:15:45 PM",3022.4759262491716,0.005333573090674672,128,0.018511808976095168,0,0.0,0.0006884833227522905,4.14090995368793e-06,DistributedType.MULTI_GPU,100.0,0.21316114772275369,0.0,0.0020516896448473263,Germany,8818209280,112.5,298.96615168383755,18879.252900311963,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,1021.083651947849,128,0,0.0,pure_generative,2007650304,4.421368655042602e-06,16384,76862.03689102724,0.8,0.002821615706401644,128,decoding_top_p_topp_0.8_temp_1.0,AMD EPYC 7742 64-Core Processor,4.691286431337112
False,4.983673558436773,0.000726434850370424,637.9102154799069,112.5,16384,39.3919492968598,1.0,1.906588692335073e-05,0.6949725151062012,0,20,16,,0.0007531425253146154,0.004695467367479722,0.0020660445909999026,,9244246016,,0.005496316685807602,112.5,1001.5265524912294,100.0,0.0054418796461975895,3.8,pytorch,112.5,16949970993152,True,0690,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0690,19534.870948978565,0.002067169191114829,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.002093821841458406,0.729068398475647,4,,0.0,0.7403082847595215,4.832762206756985e-06,True,0.004683838747070013,19524.2434114704,0.004683838747070013,100.0,True,1.0,25.55616412905019,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7398691177368164,9244246016,torch.float32,False,4.88392737084309e-06,False,0,8818209280,25.683865224942565,1100048384,0.021787950321018792,0.0054263530413829345,0.7411236763000488,4,,0.004675718462799239,19590.76672631132,0.0008075940113667457,"April 18, 2025 at 11:16:51 PM",3210.4831531178206,0.005423400947630667,128,0.018738863324418986,0.2,6.0,0.000742849722624669,4.450823532789178e-06,DistributedType.MULTI_GPU,100.0,0.20888202167051317,11.0,0.002073084051218972,Germany,8818209280,112.5,277.07532456450593,19786.740068907366,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,41.82663234088454,128,0.1,0.0,pure_generative,1999605760,4.898373812961475e-06,16384,78436.62115566764,,0.003030021109676454,128,latency_burst_0.1_0.2_6.0_20,AMD EPYC 7742 64-Core Processor,4.78739142795823
False,4.5138695476819795,0.000780915183819161,577.7753021032934,112.5,16384,586.4868756783375,1.0,2.0261476635083935e-05,0.6942844390869141,0,10,16,,0.0007984871921034936,0.004897045028750213,0.0021318729471387085,,9244246016,,0.00565567926456233,112.5,92.5120097402157,100.0,0.005604569742155366,3.6,pytorch,112.5,16949970993152,True,0691,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0691,20459.158672897698,0.0021545310158350194,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0021350608432740867,0.7294524908065796,4,,0.0,0.741053581237793,5.019621083441426e-06,True,0.004800970785222347,20146.3252649937,0.0047593204741236406,100.0,True,1.0,714.4555579536938,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7407717704772949,9244246016,torch.float32,False,4.9906719310196015e-06,False,0,8818209280,28.357044581789523,1100048384,0.022539550100576417,0.005683099631360471,0.7417001724243164,4,,0.004753996025419482,20176.45107175932,0.0008913681185076711,"April 18, 2025 at 11:18:03 PM",3544.6305727236904,0.00559620146249825,128,0.019211332313515683,0.5,4.0,0.000837185815995326,5.139418791097935e-06,DistributedType.MULTI_GPU,100.0,0.20191667938370794,11.0,0.0021649768045667716,Germany,8818209280,112.5,519.4799629214489,20360.445352424387,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,684.4654083135484,128,0.4,0.0,pure_generative,1998196736,5.111764829524972e-06,16384,81142.38036207511,,0.003307956310425652,128,latency_burst_0.4_0.5_4.0_10,AMD EPYC 7742 64-Core Processor,4.952537863896186
False,5.322803685667635,0.0007382719040106168,681.3188717654573,112.5,16384,409.67440093309267,1.0,1.77626855661829e-05,0.6965818405151367,0,0,16,top_k,0.0007612176718757836,0.004665657343631224,0.002054685283967037,,9244246016,,0.005307926732812299,112.5,66.84478091421413,100.0,0.005427676281674071,3.5,pytorch,112.5,16949970993152,False,0692,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0692,19470.048130263862,0.0020603096764511162,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0020220546888648455,0.7314952611923218,4,20,0.0,0.7434282302856445,4.437400603882289e-06,False,0.004661980674024235,19416.89728909656,0.0046358434308917396,100.0,True,1.4,836.7290350720168,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7431449890136719,9244246016,torch.float32,False,4.429893979015135e-06,False,0,8818209280,24.04747714905534,1100048384,0.021537532297642045,0.005408346702851073,0.742825984954834,4,,0.004642534547356192,19539.634614026658,0.0006676534079415432,"April 18, 2025 at 11:19:10 PM",3005.9346436319174,0.0053935825803046,128,0.01860601599590339,0,0.0,0.0007466106323445272,4.417455209233024e-06,DistributedType.MULTI_GPU,100.0,0.21131070394770213,11.0,0.0020676732795037378,Germany,8818209280,112.5,706.1661278256797,19108.536238124278,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,1511.416294383395,128,0,0.0,pure_generative,2002059264,4.477935774052452e-06,16384,77535.11627151136,,0.0029137536161724705,128,decoding_top_k_topk_20_temp_1.4,AMD EPYC 7742 64-Core Processor,4.732367936493613
False,4.246108077140601,0.0008128024641046069,543.5018338739969,112.5,16384,409.1908882597301,1.0,2.2333244490473234e-05,0.6962013244628906,0,5,16,,0.0008280077862691543,0.005027417633039377,0.0022268242520145053,,9244246016,,0.005856692574013992,112.5,605.9485814840865,100.0,0.005887322695795771,3.2,pytorch,112.5,16949970993152,True,0693,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),0693,21043.620704166475,0.002242775580963399,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0022311070360706304,0.7295054197311401,4,,0.0,0.7400693893432617,5.7083203317431564e-06,True,0.0050536695984888524,21086.376208942187,0.005019506793377815,100.0,True,1.0,797.2456663923306,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.7404828071594238,9244246016,torch.float32,False,5.749514663152137e-06,False,0,8818209280,30.145252469927073,1100048384,0.023446792190117728,0.005845450195601799,0.7412681579589845,4,,0.005028694022950475,21194.361704864776,0.0008314362659730248,"April 18, 2025 at 11:20:24 PM",3768.156558740884,0.0058573267247061635,128,0.02012928804785652,0.4,4.0,0.0008229243814239454,5.230098457815661e-06,DistributedType.MULTI_GPU,100.0,0.19410378503841977,11.0,0.002231348615776813,Germany,8818209280,112.5,611.8494624835148,21084.09326645037,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0,635.012713797912,128,0.2,0.0,pure_generative,2002440192,5.645311037762281e-06,16384,84408.45188442382,,0.0032951708977707315,128,latency_burst_0.2_0.4_4.0_5,AMD EPYC 7742 64-Core Processor,5.151883049586415
